柿饼,6.00,7.00,8.00,其他类,斤,2021-03-11
甘蔗,2.20,2.30,2.40,其他类,斤,2021-03-11
柠檬,3.00,3.25,3.50,其他类,斤,2021-03-11
黑枣,5.00,6.00,7.00,其他类,斤,2021-03-11
山楂,3.00,4.00,5.00,其他类,斤,2021-03-11
姑娘果（灯笼果）,14.00,15.50,17.00,其他类,斤,2021-03-11
鸭梨,2.40,2.70,3.00,梨类,斤,2021-03-11
雪花梨,2.40,2.60,2.80,梨类,斤,2021-03-11
皇冠梨（标箱）,4.00,4.40,4.80,梨类,斤,2021-03-11
南果梨,1.50,3.00,4.50,梨类,斤,2021-03-11
丰水梨,3.50,3.75,4.00,梨类,斤,2021-03-11
酥梨,2.20,2.40,2.60,梨类,斤,2021-03-11
库尔勒香梨,2.50,3.25,4.00,梨类,斤,2021-03-11
红香酥梨系列,1.80,1.90,2.00,梨类,斤,2021-03-11
蜜梨,2.00,2.25,2.50,梨类,斤,2021-03-11
京白梨,2.00,2.25,2.50,梨类,斤,2021-03-11
沙糖桔(中果）,2.60,3.30,4.00,柑橘类,斤,2021-03-11
耙耙柑、丑橘,3.00,3.75,4.50,柑橘类,斤,2021-03-11
赣南脐橙Ф65-Ф95,2.50,3.25,4.00,柑橘类,斤,2021-03-11
鄂、湘、川脐橙,1.50,2.25,3.00,柑橘类,斤,2021-03-11
血橙二月红中华红,3.00,3.25,3.50,柑橘类,斤,2021-03-11
沃柑,3.80,4.40,5.00,柑橘类,斤,2021-03-11
芦柑,1.50,1.75,2.00,柑橘类,斤,2021-03-11
金桔,2.50,3.75,5.00,柑橘类,斤,2021-03-11
红心蜜柚,1.50,1.85,2.20,柑橘类,斤,2021-03-11
蜜柚,1.20,1.40,1.60,柑橘类,斤,2021-03-11
伦晚,2.50,3.05,3.60,柑橘类,斤,2021-03-11
油桃,9.00,10.00,11.00,桃李杏类,斤,2021-03-11
猕猴桃（徐香翠香）,2.50,3.25,4.00,桃李杏类,斤,2021-03-11
猕猴桃（海沃德）,2.00,2.15,2.30,桃李杏类,斤,2021-03-11
无籽小号-大号,3.00,3.20,3.40,西瓜类,斤,2021-03-11
麒麟西瓜,4.00,4.50,5.00,西瓜类,斤,2021-03-11
黑美人,2.20,2.30,2.40,西瓜类,斤,2021-03-11
特小风,3.00,3.25,3.50,西瓜类,斤,2021-03-11
甜王,2.50,2.75,3.00,西瓜类,斤,2021-03-11
缅甸皮二,2.00,2.20,2.40,西瓜类,斤,2021-03-11
国产香蕉,3.00,3.20,3.40,香蕉类,斤,2021-03-11
牛林,35.00,35.00,35.00,普通,斤,2021-03-11
牛骨,4.50,4.75,5.00,普通,斤,2021-03-11
牛板筋,34.00,34.50,35.00,普通,斤,2021-03-11
牛尾,32.00,32.50,33.00,普通,斤,2021-03-11
牛上脑,35.00,35.00,35.00,普通,斤,2021-03-11
整羊,33.00,33.00,33.00,普通,斤,2021-03-11
去骨羊前腿,43.00,43.00,43.00,普通,斤,2021-03-11
去骨羊后腿,43.00,43.00,43.00,普通,斤,2021-03-11
羊腰窝,40.00,41.00,42.00,普通,斤,2021-03-11
羊肉片,40.00,41.00,42.00,普通,斤,2021-03-11
羊腰子（挂油）,14.00,14.50,15.00,普通,个,2021-03-11
羊蝎子,20.00,21.00,22.00,普通,斤,2021-03-11
羊蝎子（精品）,32.00,33.00,34.00,普通,斤,2021-03-11
羊排骨,33.00,33.00,33.00,普通,斤,2021-03-11
羊尾巴油,8.00,8.00,8.00,普通,斤,2021-03-11
羊小腿（羊棒）,24.00,24.50,25.00,普通,斤,2021-03-11
羊骨头,11.00,11.50,12.00,普通,斤,2021-03-11
羊腩,33.00,33.00,33.00,普通,斤,2021-03-11
羊里脊,42.00,42.00,42.00,普通,斤,2021-03-11
淘汰鸡（干净膛）,9.50,9.50,9.50,普通,斤,2021-03-11
淘汰鸡（净膛）,8.50,8.50,8.50,普通,斤,2021-03-11
仔鸡（净膛）,8.00,8.00,8.00,普通,斤,2021-03-11
肉鸡,6.50,6.50,6.50,普通,斤,2021-03-11
鸡胸,7.50,7.50,7.50,普通,斤,2021-03-11
鸡爪,16.00,16.00,16.00,普通,斤,2021-03-11
白条乌鸡（净膛）,13.00,13.00,13.00,普通,斤,2021-03-11
箱鸡蛋（箱),160.00,162.50,165.00,普通,斤,2021-03-11
箱鸡蛋,3.64,3.70,3.75,普通,斤,2021-03-11
散鸡蛋,3.90,3.90,3.90,普通,斤,2021-03-11
生鸭蛋,6.20,6.35,6.50,普通,斤,2021-03-11
熟鸭蛋,7.00,7.25,7.50,普通,斤,2021-03-11
松花蛋,7.00,7.25,7.50,普通,斤,2021-03-11
鹅蛋,12.00,12.50,13.00,普通,斤,2021-03-11
鹌鹑蛋,6.20,6.60,7.00,普通,斤,2021-03-11
柴鸡蛋,3.75,6.88,10.00,普通,斤,2021-03-11
乌鸡蛋,7.00,7.75,8.50,普通,斤,2021-03-11
鸵鸟蛋（个）,130.00,140.00,150.00,普通,斤,2021-03-11
鸽子蛋（个）,3.00,3.10,3.20,普通,斤,2021-03-11
白条猪（瘦）,17.00,17.00,17.00,普通,斤,2021-03-11
白条猪（肥）,14.00,14.00,14.00,普通,斤,2021-03-11
红提葡萄,7.00,7.50,8.00,葡萄类,斤,2021-03-11
阳光玫瑰葡萄,22.00,23.50,25.00,葡萄类,斤,2021-03-11
克伦生,6.00,6.50,7.00,葡萄类,斤,2021-03-11
红宝石,5.00,5.50,6.00,葡萄类,斤,2021-03-11
台农小芒果,5.00,6.00,7.00,芒果类,斤,2021-03-11
台农大芒果,7.00,8.50,10.00,芒果类,斤,2021-03-11
红金龙,8.00,9.00,10.00,芒果类,斤,2021-03-11
高乐密,3.00,4.50,6.00,芒果类,斤,2021-03-11
青皮芒果,3.50,4.65,5.80,芒果类,斤,2021-03-11
水仙芒果,5.00,6.50,8.00,芒果类,斤,2021-03-11
玉纹,5.00,6.00,7.00,芒果类,斤,2021-03-11
肯特新世纪澳芒,13.00,14.00,15.00,芒果类,斤,2021-03-11
美早,60.00,72.50,85.00,樱桃类,斤,2021-03-11
前臀尖（肥）,14.00,14.50,15.00,普通,斤,2021-03-11
后臀尖（瘦）,15.50,16.00,16.50,普通,斤,2021-03-11
后臀尖（肥）,14.00,14.50,15.00,普通,斤,2021-03-11
五花肉（瘦）,18.00,18.50,19.00,普通,斤,2021-03-11
五花肉（肥）,17.00,17.50,18.00,普通,斤,2021-03-11
纯通脊,18.00,19.00,20.00,普通,斤,2021-03-11
通脊,14.00,15.50,17.00,普通,斤,2021-03-11
南美、菲律宾香蕉,3.50,3.85,4.20,香蕉类,斤,2021-03-11
泰国香蕉（帝王蕉）,6.00,7.00,8.00,香蕉类,斤,2021-03-11
晓蜜25号,5.00,5.25,5.50,甜瓜类,斤,2021-03-11
黄金瓜（金蜜）,5.00,5.15,5.30,甜瓜类,斤,2021-03-11
玉茹,4.50,5.00,5.50,甜瓜类,斤,2021-03-11
网纹,6.00,6.25,6.50,甜瓜类,斤,2021-03-11
长香玉,4.00,4.25,4.50,甜瓜类,斤,2021-03-11
羊角蜜,7.00,8.00,9.00,甜瓜类,斤,2021-03-11
绿宝甜瓜,6.00,7.00,8.00,甜瓜类,斤,2021-03-11
博阳（系列）,7.00,7.50,8.00,甜瓜类,斤,2021-03-11
富士（纸袋Φ70-84）,1.60,2.05,2.50,苹果类,斤,2021-03-11
富士（纸+膜袋）,2.00,2.25,2.50,苹果类,斤,2021-03-11
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-03-11
黄元帅,1.80,2.20,2.60,苹果类,斤,2021-03-11
花牛(Φ70-85),1.30,2.15,3.00,苹果类,斤,2021-03-11
新疆阿克苏（冰糖心）,3.30,3.85,4.40,苹果类,斤,2021-03-11
国光苹果,1.20,1.80,2.40,苹果类,斤,2021-03-11
辽宁寒富苹果,1.50,1.75,2.00,苹果类,斤,2021-03-11
巨峰（辽）,4.00,4.50,5.00,葡萄类,斤,2021-03-11
巨峰葡萄,3.00,3.25,3.50,葡萄类,斤,2021-03-11
纯瘦肉,15.00,16.00,17.00,普通,斤,2021-03-11
前肘,15.00,15.50,16.00,普通,斤,2021-03-11
后肘,12.00,13.00,14.00,普通,斤,2021-03-11
猪尾巴,45.00,47.50,50.00,普通,斤,2021-03-11
猪蹄,19.00,19.50,20.00,普通,斤,2021-03-11
纯排骨,25.00,26.00,27.00,普通,斤,2021-03-11
纯腔骨,11.00,12.50,14.00,普通,斤,2021-03-11
腔排骨,18.00,18.50,19.00,普通,斤,2021-03-11
棒骨,13.00,13.50,14.00,普通,斤,2021-03-11
猪板油,14.00,14.50,15.00,普通,斤,2021-03-11
肥膘肉,10.00,11.00,12.00,普通,斤,2021-03-11
猪皮,8.00,9.00,10.00,普通,斤,2021-03-11
整牛,34.00,34.00,34.00,普通,斤,2021-03-11
牛前腱,37.00,37.00,37.00,普通,斤,2021-03-11
牛后腱,37.00,37.00,37.00,普通,斤,2021-03-11
牛前腿,35.00,35.50,36.00,普通,斤,2021-03-11
牛后腿,35.00,35.50,36.00,普通,斤,2021-03-11
牛柳（里脊）,36.00,37.00,38.00,普通,斤,2021-03-11
精牛柳,40.00,41.00,42.00,普通,斤,2021-03-11
牛腩,35.00,35.00,35.00,普通,斤,2021-03-11
五梁红稻花香,6.00,6.25,6.50,大米类,斤,2021-03-10
秋然香米,3.00,3.05,3.10,大米类,斤,2021-03-10
古船泰国香米,6.00,6.25,6.50,大米类,斤,2021-03-10
松花江大米,2.22,2.26,2.30,大米类,斤,2021-03-10
方正富硒米,2.90,3.00,3.10,大米类,斤,2021-03-10
古船富强粉5kg,1.90,1.92,1.94,面粉类,斤,2021-03-10
古船富强粉25kg,1.58,1.60,1.62,面粉类,斤,2021-03-10
古船标准粉25kg,1.52,1.54,1.56,面粉类,斤,2021-03-10
五得利富强粉5kg,1.88,1.91,1.94,面粉类,斤,2021-03-10
五得利富强粉25kg,1.58,1.60,1.62,面粉类,斤,2021-03-10
五得利特精粉25kg,1.70,1.72,1.74,面粉类,斤,2021-03-10
五得利标准粉25kg,1.52,1.54,1.56,面粉类,斤,2021-03-10
元宝特精粉25kg,1.70,1.75,1.80,面粉类,斤,2021-03-10
元宝富强粉25kg,1.58,1.60,1.62,面粉类,斤,2021-03-10
好面缘面粉25kg,1.60,1.65,1.70,面粉类,斤,2021-03-10
河北小米,5.00,6.00,7.00,杂粮类,斤,2021-03-10
南方江米,3.50,3.75,4.00,杂粮类,斤,2021-03-10
北方江米,3.50,3.75,4.00,杂粮类,斤,2021-03-10
黑香米,4.00,5.50,7.00,杂粮类,斤,2021-03-10
紫米,2.60,4.30,6.00,杂粮类,斤,2021-03-10
玉米,2.00,2.30,2.60,普通,斤,2021-03-08
彩椒,6.00,8.00,10.00,红黄,斤,2021-03-08
青蒜,1.00,1.25,1.50,京,斤,2021-03-08
西芹,1.90,2.00,2.10,普通,斤,2021-03-08
茭白,4.30,4.90,5.50,京浙,斤,2021-03-08
瓠子,4.00,4.25,4.50,普通,斤,2021-03-08
苤蓝,2.30,2.40,2.50,普通,斤,2021-03-08
凉薯,2.00,2.15,2.30,普通,斤,2021-03-08
佛手瓜,2.00,2.15,2.30,普通,斤,2021-03-08
小水萝卜,1.80,2.00,2.20,普通,斤,2021-03-08
紫菜苔,3.00,3.50,4.00,普通,斤,2021-03-08
冬春笋,4.80,6.40,8.00,普通,斤,2021-03-08
海带,1.00,1.05,1.10,普通,斤,2021-03-08
油菜,1.50,1.75,2.00,水菜,斤,2021-03-08
小白菜,2.00,2.25,2.50,水菜,斤,2021-03-08
油麦菜,3.00,3.25,3.50,水菜,斤,2021-03-08
奶白菜,2.50,2.75,3.00,水菜,斤,2021-03-08
散生菜,3.50,3.75,4.00,水菜,斤,2021-03-08
香葱,4.00,4.25,4.50,水菜,斤,2021-03-08
茼蒿,8.00,8.50,9.00,水菜,斤,2021-03-08
泰国糯米,4.50,5.00,5.50,杂粮类,斤,2021-03-10
薏仁米,6.00,6.50,7.00,杂粮类,斤,2021-03-10
高粱米,3.00,3.25,3.50,杂粮类,斤,2021-03-10
爆花玉米,3.00,3.25,3.50,杂粮类,斤,2021-03-10
小玉米,1.50,1.55,1.60,杂粮类,斤,2021-03-10
玉米面,1.80,1.90,2.00,杂粮类,斤,2021-03-10
玉米渣,1.80,1.90,2.00,杂粮类,斤,2021-03-10
小米面,4.00,5.00,6.00,杂粮类,斤,2021-03-10
江米面（水磨）,3.50,3.55,3.60,杂粮类,斤,2021-03-10
江米面,2.90,3.20,3.50,杂粮类,斤,2021-03-10
荞麦面,3.00,3.50,4.00,杂粮类,斤,2021-03-10
莜麦面,3.00,3.25,3.50,杂粮类,斤,2021-03-10
大麦,2.00,2.25,2.50,杂粮类,斤,2021-03-10
燕麦,3.00,3.00,3.00,杂粮类,斤,2021-03-10
黄豆,3.50,3.75,4.00,豆类,斤,2021-03-10
绿豆,4.50,5.00,5.50,豆类,斤,2021-03-10
红小豆,5.50,6.00,6.50,豆类,斤,2021-03-10
青豆,4.00,4.75,5.50,豆类,斤,2021-03-10
黑豆,4.00,5.25,6.50,豆类,斤,2021-03-10
白芸豆,7.00,8.00,9.00,豆类,斤,2021-03-10
红芸豆,5.50,6.00,6.50,豆类,斤,2021-03-10
猫眼豆,5.00,5.50,6.00,豆类,斤,2021-03-10
青豌豆,3.00,3.25,3.50,豆类,斤,2021-03-10
蚕豆,4.50,5.00,5.50,豆类,斤,2021-03-10
奶花豆,5.00,5.75,6.50,豆类,斤,2021-03-10
花生米,6.00,6.50,7.00,豆类,斤,2021-03-10
豇豆,5.00,5.25,5.50,豆类,斤,2021-03-10
白芝麻,9.00,9.50,10.00,豆类,斤,2021-03-10
黑芝麻,11.00,11.50,12.00,豆类,斤,2021-03-10
金龙鱼大豆油,51.25,51.63,52.00,5L桶,斤,2021-03-10
金龙鱼调和油,58.75,59.38,60.00,5L桶,斤,2021-03-10
金龙鱼非转基因玉米油,66.00,66.50,67.00,5L桶,斤,2021-03-10
金龙鱼非转基因葵花籽油,69.00,69.50,70.00,5L桶,斤,2021-03-10
绿宝大豆油,50.00,50.50,51.00,5L桶,斤,2021-03-10
绿宝调和油,58.00,58.50,59.00,5L桶,斤,2021-03-10
绿宝花生油,99.00,99.50,100.00,5L桶,斤,2021-03-10
福临门大豆油,51.00,51.50,52.00,5L桶,斤,2021-03-10
福临门花生油,98.00,99.00,100.00,5L桶,斤,2021-03-10
福临门非转基因玉米油,66.00,66.50,67.00,5L桶,斤,2021-03-10
福临门非转基因葵花籽油,69.00,69.50,70.00,5L桶,斤,2021-03-10
慈姑,8.00,8.50,9.00,特菜,斤,2021-03-10
韭黄,10.00,10.50,11.00,特菜,斤,2021-03-10
法香,8.00,8.25,8.50,特菜,斤,2021-03-10
棒菜,4.00,4.25,4.50,特菜,斤,2021-03-10
豆尖,6.00,6.50,7.00,特菜,斤,2021-03-10
秋葵,8.00,8.50,9.00,特菜,斤,2021-03-10
甜豆,7.00,7.50,8.00,特菜,斤,2021-03-10
龙豆,45.00,45.50,46.00,特菜,斤,2021-03-10
凉瓜,9.00,9.50,10.00,特菜,斤,2021-03-10
荸荠,3.50,3.75,4.00,特菜,斤,2021-03-10
银芽,5.00,5.50,6.00,特菜,斤,2021-03-10
南姜,6.00,6.50,7.00,特菜,斤,2021-03-10
沙葁,7.00,7.50,8.00,特菜,斤,2021-03-10
苤蓝,3.00,3.50,4.00,特菜,斤,2021-03-10
番杏,10.00,10.50,11.00,特菜,斤,2021-03-10
夹豆,6.50,6.75,7.00,特菜,斤,2021-03-10
荔浦芋头,8.00,8.25,8.50,特菜,斤,2021-03-10
香芋头,5.00,5.25,5.50,特菜,斤,2021-03-10
黄花菜,19.00,19.50,20.00,特菜,斤,2021-03-10
鲜竹笋,12.00,13.50,15.00,特菜,斤,2021-03-10
紫菜头,3.00,3.25,3.50,特菜,斤,2021-03-10
紫菜芯,6.00,6.50,7.00,特菜,斤,2021-03-10
紫豇豆,21.00,21.50,22.00,特菜,斤,2021-03-10
干葱头,3.00,3.50,4.00,特菜,斤,2021-03-10
西洋菜,5.50,5.75,6.00,特菜,斤,2021-03-10
高山娃娃,5.00,5.25,5.50,特菜,斤,2021-03-10
孢子甘蓝,10.00,10.50,11.00,特菜,斤,2021-03-10
紫贝天葵,6.00,6.50,7.00,特菜,斤,2021-03-10
金丝南瓜,9.00,10.00,11.00,特菜,斤,2021-03-10
鱼腥草叶,9.00,9.50,10.00,特菜,斤,2021-03-10
鱼腥草根,6.00,6.50,7.00,特菜,斤,2021-03-10
荷兰豆,7.00,7.50,8.00,特菜,斤,2021-03-10
朝天椒,11.00,11.50,12.00,特菜,斤,2021-03-10
球茎茴香,9.00,9.50,10.00,特菜,斤,2021-03-10
红尖椒,9.00,9.50,10.00,特菜,斤,2021-03-10
香蕉西葫,9.00,9.50,10.00,特菜,斤,2021-03-10
美人椒,10.00,11.00,12.00,特菜,斤,2021-03-10
荷兰黄瓜,7.00,8.00,9.00,特菜,斤,2021-03-10
广丝,7.00,7.50,8.00,特菜,斤,2021-03-10
毛豆仁,28.00,28.50,29.00,特菜,斤,2021-03-10
葱,4.50,5.00,5.50,冀苏鲁,斤,2021-03-10
吊冬瓜,2.20,2.40,2.60,桂,斤,2021-03-10
地冬瓜,1.40,1.60,1.80,苏、新,斤,2021-03-10
团生菜,2.20,2.50,2.80,滇|冀,斤,2021-03-10
圆白菜,0.60,1.05,1.50,鄂冀,斤,2021-03-10
扁圆白菜,0.50,0.75,1.00,普通,斤,2021-03-10
油菜,1.00,1.30,1.60,鲁京,斤,2021-03-10
姜,3.00,4.00,5.00,姜头新,斤,2021-03-10
大蒜,2.50,2.75,3.00,普通,斤,2021-03-10
新蒜,2.70,2.95,3.20,普通,斤,2021-03-10
西葫芦,1.30,1.50,1.70,滇鲁,斤,2021-03-10
菜花,1.50,1.65,1.80,普通,斤,2021-03-10
散菜花,1.80,2.30,2.80,冀苏,斤,2021-03-10
绿菜花,1.60,1.90,2.20, 冀,斤,2021-03-10
胡萝卜,0.70,0.95,1.20,冀鲁,斤,2021-03-10
胡萝卜（洗）,1.00,1.20,1.40,冀蒙箱,斤,2021-03-10
心里美,1.00,1.10,1.20,冀,斤,2021-03-10
白萝卜,0.40,0.50,0.60,冀,斤,2021-03-10
卞萝卜,0.40,0.50,0.60,冀,斤,2021-03-10
青萝卜,1.80,2.20,2.60,冀津,斤,2021-03-10
海带,1.00,1.05,1.10,普通,斤,2021-03-11
小葱,2.00,2.10,2.20,普通,斤,2021-03-11
大白菜,0.50,0.57,0.65,黄心,斤,2021-03-11
娃娃菜,0.60,0.75,0.90,大小,斤,2021-03-11
芹菜,0.80,0.90,1.00,鲁,斤,2021-03-11
菠菜,0.60,0.80,1.00,冀,斤,2021-03-11
番茄,0.80,1.15,1.50,川鲁蒙,斤,2021-03-11
番茄（精品）,1.50,1.85,2.20,普通,斤,2021-03-11
黄瓜,1.50,1.85,2.20,蒙辽袋鲁,斤,2021-03-11
黄瓜(鲜干花),2.50,3.15,3.80,冀,斤,2021-03-11
小黄瓜,4.50,5.25,6.00,旱荷兰,斤,2021-03-11
茄子,1.20,1.70,2.20,鲁新,斤,2021-03-11
架豆,2.80,4.35,5.90,冀,斤,2021-03-11
尖椒,1.50,1.95,2.40,冀晋鲁新,斤,2021-03-11
柿子椒,1.20,1.60,2.00,鲁新,斤,2021-03-11
土豆,0.60,0.90,1.20,冀,斤,2021-03-11
新土豆,0.80,1.00,1.20,陕冀云新,斤,2021-03-11
黄葱头,0.80,0.90,1.00,蒙甘,斤,2021-03-11
红葱头,1.00,1.10,1.20,普通,斤,2021-03-11
葱,4.50,5.00,5.50,冀苏鲁,斤,2021-03-11
奶白菜,2.50,3.00,3.50,水菜,斤,2021-03-10
散生菜,3.00,3.25,3.50,水菜,斤,2021-03-10
香葱,3.50,3.75,4.00,水菜,斤,2021-03-10
茼蒿,6.50,6.75,7.00,水菜,斤,2021-03-10
蒿子秆,3.00,3.25,3.50,水菜,斤,2021-03-10
水萝卜,3.50,3.75,4.00,水菜,斤,2021-03-10
樱桃萝卜,4.50,4.75,5.00,水菜,斤,2021-03-10
香芹,2.00,2.25,2.50,水菜,斤,2021-03-10
菠菜,2.00,2.25,2.50,水菜,斤,2021-03-10
苋菜,6.00,6.50,7.00,水菜,斤,2021-03-10
菊花菜,6.00,6.25,6.50,水菜,斤,2021-03-10
黄心菜,5.00,5.50,6.00,水菜,斤,2021-03-10
青蒜,2.00,2.25,2.50,水菜,斤,2021-03-10
盖菜,3.00,3.25,3.50,水菜,斤,2021-03-10
芥兰,5.00,5.25,5.50,水菜,斤,2021-03-10
菜心,4.00,4.25,4.50,水菜,斤,2021-03-10
空心菜,9.00,9.25,9.50,水菜,斤,2021-03-10
鸡毛菜,9.00,9.25,9.50,水菜,斤,2021-03-10
荠菜,4.50,4.75,5.00,水菜,斤,2021-03-10
荆芥,8.00,8.50,9.00,水菜,斤,2021-03-10
冰草,5.50,5.75,6.00,特菜,斤,2021-03-10
蚕豆仁,10.00,11.00,12.00,特菜,斤,2021-03-10
整牛,34.00,34.00,34.00,普通,斤,2021-03-10
大白菜,0.50,0.55,0.60,黄心,斤,2021-03-10
娃娃菜,0.70,0.80,0.90,大小,斤,2021-03-10
芹菜,0.80,0.90,1.00,鲁,斤,2021-03-10
菠菜,0.60,0.80,1.00,冀,斤,2021-03-10
番茄,0.80,1.15,1.50,川鲁蒙,斤,2021-03-10
番茄（精品）,1.50,1.95,2.40,普通,斤,2021-03-10
黄瓜,1.50,1.85,2.20,蒙辽袋鲁,斤,2021-03-10
黄瓜(鲜干花),2.50,3.00,3.50,冀,斤,2021-03-10
小黄瓜,4.50,5.75,7.00,旱荷兰,斤,2021-03-10
茄子,1.20,1.70,2.20,鲁新,斤,2021-03-10
架豆,2.80,4.35,5.90,冀,斤,2021-03-10
尖椒,1.50,1.95,2.40,冀晋鲁新,斤,2021-03-10
柿子椒,1.20,1.60,2.00,鲁新,斤,2021-03-10
土豆,0.60,0.90,1.20,冀,斤,2021-03-10
新土豆,0.80,1.00,1.20,陕冀云新,斤,2021-03-10
黄葱头,0.80,0.90,1.00,蒙甘,斤,2021-03-10
红葱头,1.00,1.10,1.20,普通,斤,2021-03-10
紫甘蓝,1.80,1.90,2.00,冀,斤,2021-03-10
金丝南瓜,2.00,2.10,2.20,蒙,斤,2021-03-10
荸荠,2.30,2.40,2.50,皖,斤,2021-03-10
油麦菜,3.00,3.25,3.50,京,斤,2021-03-10
玉米,2.00,2.30,2.60,普通,斤,2021-03-10
彩椒,6.00,8.00,10.00,红黄,斤,2021-03-10
青蒜,1.00,1.25,1.50,京,斤,2021-03-10
西芹,1.90,2.35,2.80,普通,斤,2021-03-10
茭白,4.30,4.90,5.50,京浙,斤,2021-03-10
瓠子,4.00,4.25,4.50,普通,斤,2021-03-10
苤蓝,2.30,2.40,2.50,普通,斤,2021-03-10
凉薯,2.00,2.15,2.30,普通,斤,2021-03-10
佛手瓜,2.00,2.15,2.30,普通,斤,2021-03-10
小水萝卜,1.80,1.90,2.00,普通,斤,2021-03-10
紫菜苔,3.00,3.50,4.00,普通,斤,2021-03-10
冬春笋,4.00,5.50,7.00,普通,斤,2021-03-10
海带,1.00,1.05,1.10,普通,斤,2021-03-10
油菜,1.50,1.75,2.00,水菜,斤,2021-03-10
小白菜,2.00,2.25,2.50,水菜,斤,2021-03-10
油麦菜,3.00,3.25,3.50,水菜,斤,2021-03-10
绿豆芽,0.80,0.90,1.00,普通,斤,2021-03-10
黄豆芽,0.80,0.85,0.90,普通,斤,2021-03-10
蒜米,3.30,3.65,4.00,普通,斤,2021-03-10
苦瓜,3.00,3.25,3.50,鲁,斤,2021-03-10
丝瓜,3.00,3.75,4.50,鲁,斤,2021-03-10
南北瓜,2.60,2.80,3.00,苏冀,斤,2021-03-10
白玉菇,2.00,3.35,4.70,普通,斤,2021-03-10
口蘑,6.00,6.50,7.00,普通,斤,2021-03-10
杏鲍菇,3.00,3.50,4.00,普通,斤,2021-03-10
金针菇,1.80,2.30,2.80,普通,斤,2021-03-10
茴香,1.80,2.00,2.20,冀,斤,2021-03-10
线椒,4.50,5.25,6.00,鲁新,斤,2021-03-10
小米椒,12.00,12.50,13.00,滇,斤,2021-03-10
杭椒,4.00,5.50,7.00,普通,斤,2021-03-10
散叶生菜,4.00,4.25,4.50,京,斤,2021-03-10
苦菊,2.80,3.05,3.30,辽,斤,2021-03-10
樱西,2.50,2.75,3.00,小红冀,斤,2021-03-10
芋头,1.80,1.90,2.00,鲁,斤,2021-03-10
长茄,1.50,1.85,2.20,冀京,斤,2021-03-10
广茄,1.20,2.20,3.20,冀京,斤,2021-03-10
豌豆苗,5.00,5.25,5.50,水菜,斤,2021-03-10
快菜,1.50,2.00,2.50,水菜,斤,2021-03-10
苦菊,3.00,3.25,3.50,水菜,斤,2021-03-10
穿心莲,3.00,3.25,3.50,水菜,斤,2021-03-10
木耳菜,7.50,7.75,8.00,水菜,斤,2021-03-10
椰青个,7.00,7.25,7.50,其他类,斤,2021-03-10
箱装菠萝（上六下六）,2.60,3.00,3.40,其他类,斤,2021-03-10
圣女果（千禧）,3.00,5.00,7.00,其他类,斤,2021-03-10
百香果,8.00,9.00,10.00,其他类,斤,2021-03-10
桑葚,8.50,11.75,15.00,其他类,斤,2021-03-10
红颜九九草莓,10.00,14.00,18.00,其他类,斤,2021-03-10
甜宝(奶油)草莓,8.00,10.50,13.00,其他类,斤,2021-03-10
火龙果,3.00,4.50,6.00,其他类,斤,2021-03-10
木瓜,3.00,3.50,4.00,其他类,斤,2021-03-10
柿饼,6.00,7.00,8.00,其他类,斤,2021-03-10
甘蔗,2.20,2.30,2.40,其他类,斤,2021-03-10
柠檬,3.00,3.25,3.50,其他类,斤,2021-03-10
黑枣,5.00,6.00,7.00,其他类,斤,2021-03-10
山楂,3.00,4.00,5.00,其他类,斤,2021-03-10
姑娘果（灯笼果）,14.00,15.50,17.00,其他类,斤,2021-03-10
伦晚,2.50,3.05,3.60,柑橘类,斤,2021-03-10
油桃,10.00,10.50,11.00,桃李杏类,斤,2021-03-10
猕猴桃（徐香翠香）,2.50,3.25,4.00,桃李杏类,斤,2021-03-10
猕猴桃（海沃德）,2.00,2.15,2.30,桃李杏类,斤,2021-03-10
无籽小号-大号,3.00,3.20,3.40,西瓜类,斤,2021-03-10
麒麟西瓜,4.00,4.50,5.00,西瓜类,斤,2021-03-10
黑美人,2.60,2.80,3.00,西瓜类,斤,2021-03-10
特小风,3.00,3.25,3.50,西瓜类,斤,2021-03-10
甜王,2.50,2.75,3.00,西瓜类,斤,2021-03-10
缅甸皮二,2.00,2.20,2.40,西瓜类,斤,2021-03-10
国产香蕉,3.00,3.20,3.40,香蕉类,斤,2021-03-10
南美、菲律宾香蕉,3.50,3.75,4.00,香蕉类,斤,2021-03-10
泰国香蕉（帝王蕉）,6.00,7.00,8.00,香蕉类,斤,2021-03-10
晓蜜25号,5.00,5.25,5.50,甜瓜类,斤,2021-03-10
黄金瓜（金蜜）,5.00,5.15,5.30,甜瓜类,斤,2021-03-10
玉茹,4.50,5.00,5.50,甜瓜类,斤,2021-03-10
网纹,6.00,6.50,7.00,甜瓜类,斤,2021-03-10
长香玉,4.00,4.25,4.50,甜瓜类,斤,2021-03-10
羊角蜜,7.00,8.00,9.00,甜瓜类,斤,2021-03-10
绿宝甜瓜,6.00,7.00,8.00,甜瓜类,斤,2021-03-10
博阳（系列）,7.00,7.50,8.00,甜瓜类,斤,2021-03-10
富士（纸袋Φ70-84）,1.60,2.05,2.50,苹果类,斤,2021-03-10
富士（纸+膜袋）,2.00,2.25,2.50,苹果类,斤,2021-03-10
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-03-10
